'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
1447.0500488	4237.6464844	0.265074	4329.3178711
1447.2	4239.3198242	0.279559	4329.2553711
1447.3500977	4240.9931641	0.2940443	4329.1923828
1447.5	4242.665039	0.3085178	4329.1298828
1447.6500244	4244.3383789	0.323003	4329.0668945
1447.8	4244.8613281	0.33614	4329.0048828
1447.9500732	4240.2202148	0.34323	4328.9438477
1448.1	4235.5800781	0.35032	4328.8828125
1448.25	4230.9438477	0.3574041	4328.8217773
1448.4	4226.303711	0.3644939	4328.7607422
1448.5500488	4221.6635742	0.3715837	4328.6992188
1448.7	4217.0234375	0.3786736	4328.6386719
1448.8500977	4213.7993164	0.382981	4328.5776367
1449	4212.534668	0.3834426	4328.5166016
1449.1500244	4211.2685547	0.3839048	4328.4560547
1449.3	4210.0019531	0.384367	4328.39502
1449.4500732	4208.7363281	0.384829	4328.334961
1449.6	4207.4702148	0.3852915	4328.2739258
1449.75	4206.2055664	0.3857533	4328.212891
1449.9	4210.4086914	0.3806629	4328.15332
1450.0500488	4216.5463867	0.373618	4328.09375
1450.2	4222.684082	0.3665729	4328.03418
1450.3500977	4228.821289	0.3595279	4327.974609
1450.5	4234.953125	0.3524886	4327.915039
1450.6500244	4241.09082	0.3454436	4327.8554688
1450.8	4246.7226563	0.3379454	4327.7958984
1450.9500732	4245.181641	0.3240236	4327.737793
1451.1	4243.6411133	0.3101019	4327.6806641
1451.25	4242.1015625	0.2961915	4327.6225586
1451.4	4240.5615234	0.28227	4327.5649414
1451.5500488	4239.0205078	0.2683481	4327.5068359
1451.7	4237.47998	0.2544264	4327.449707
1451.8500977	4234.9707031	0.2389286	4327.39209
1452	4230.3964844	0.2200683	4327.3359375
1452.1500244	4225.818359	0.2011927	4327.2788086
1452.3	4221.2402344	0.1823171	4327.222168
1452.4500732	4216.662109	0.1634415	4327.1655273
1452.6	4212.0839844	0.1445659	4327.109375
1452.75	4207.5097656	0.1257056	4327.0522461
1452.9	4208.1342773	0.1049352	4326.9951172
1453.0500488	4212.7573242	0.0827138	4326.9389648
1453.2	4217.3798828	0.0604924	4326.8813477
1453.3500977	4222.0024414	0.038271	4326.824707
1453.5	4226.621582	0.0160676	4326.7685547
1453.6500244	4231.2446289	-0.0061538	4326.7114258
1453.8	4235.8671875	-0.0283752	4326.6547852
1453.9500732	4228.5571289	-0.0481927	4326.6005859
1454.1	4221.0288086	-0.0679664	4326.546875
1454.25	4213.5073242	-0.087724	4326.4931641
1454.4	4205.97998	-0.1074977	4326.4399414
1454.5500488	4198.4521484	-0.1272714	4326.38623
1454.7	4190.9243164	-0.147045	4326.3320313
1454.8500977	4185.2597656	-0.1664013	4326.27832
1455	4191.1157227	-0.1831611	4326.2236328
1455.1500244	4196.9755859	-0.2	4326.1694336
1455.3	4202.8359375	-0.216708	4326.1142578
1455.4500732	4208.696289	-0.2334815	4326.05957
1455.6	4214.556641	-0.2502549	4326.0053711
1455.75	4220.412109	-0.2670147	4325.9501953
1455.9	4227.121582	-0.2796446	4325.897461
1456.0500488	4234.474609	-0.2891327	4325.8457031
1456.2	4241.828125	-0.298621	4325.7944336
1456.3500977	4249.1811523	-0.3081089	4325.7426758
1456.5	4256.5288086	-0.317589	4325.690918
1456.6500244	4263.8823242	-0.3270774	4325.63916
1456.8	4271.2348633	-0.3365655	4325.587891
1456.9500732	4264.6435547	-0.3394417	4325.5366211
1457.1	4253.9760742	-0.3403851	4325.48584
1457.25	4243.3173828	-0.3413278	4325.4350586
1457.4	4232.6499023	-0.3422712	4325.3842773
1457.5500488	4221.9824219	-0.3432146	4325.3334961
1457.7	4211.3144531	-0.344158	4325.2827148
1457.8500977	4200.7265625	-0.3448129	4325.2324219
1458	4191.69043	-0.33985	4325.1821289
1458.1500244	4182.6469727	-0.3348834	4325.133301
1458.3	4173.6035156	-0.3299166	4325.0839844
1458.4500732	4164.55957	-0.32495	4325.03418
1458.6	4155.5161133	-0.3199831	4324.9848633
1458.75	4146.4794922	-0.31502	4324.9350586
1458.9	4136.4199219	-0.3084942	4324.88623
1459.0500488	4124.42334	-0.2989966	4324.8374023
1459.2	4112.42627	-0.289499	4324.789551
1459.3500977	4100.429199	-0.28	4324.741211
1459.5	4088.4423828	-0.2705117	4324.6928711
1459.6500244	4076.4455566	-0.2610142	4324.644043
1459.8	4064.44873	-0.2515167	4324.5957031
1459.9500732	4075.635498	-0.2381033	4324.5478516
1460.1	4096.1274414	-0.2231246	4324.4995117
1460.25	4116.602051	-0.208158	4324.4511719
1460.4	4137.09375	-0.193179	4324.40332
1460.5500488	4157.5859375	-0.1782	4324.35498
1460.7	4178.0771484	-0.1632217	4324.3061523
1460.8500977	4195.9306641	-0.1476215	4324.2597656
1461	4207.456543	-0.1305471	4324.2163086
1461.1500244	4218.9921875	-0.1134587	4324.1723633
1461.3	4230.5273438	-0.09637	4324.1293945
1461.4500732	4242.0629883	-0.0792821	4324.085449
1461.6	4253.5976563	-0.0621937	4324.04248
1461.75	4265.1240234	-0.045119	4324
1461.9	4259.1123047	-0.0281578	4323.956543
1462.0500488	4234.3427734	-0.0113325	4323.915039
1462.2	4209.57373	0.0054928	4323.8735352
1462.3500977	4184.804199	0.0223182	4323.831543
1462.5	4160.0556641	0.03913	4323.790039
1462.6500244	4135.2861328	0.0559551	4323.7485352
1462.8	4110.5166016	0.07278	4323.7070313
1462.9500732	4104.709961	0.08942	4323.6665039
1463.1	4105.5791016	0.1059952	4323.6264648
1463.25	4106.4477539	0.1225566	4323.5859375
1463.4	4107.3164063	0.1391315	4323.54541
1463.5500488	4108.1855469	0.1557064	4323.5053711
1463.7	4109.0546875	0.1722812	4323.4648438
1463.8500977	4111.9794922	0.1881884	4323.425293
1464	4121.6430664	0.2018931	4323.3886719
1464.1500244	4131.3149414	0.2156089	4323.352539
1464.3	4140.9868164	0.2293247	4323.3164063
1464.4500732	4150.6586914	0.24304	4323.2797852
1464.6	4160.3300781	0.2567563	4323.244141
1464.75	4169.994141	0.270461	4323.20752
1464.9	4174.1928711	0.2811112	4323.1743164
1465.0500488	4175.01416	0.2898634	4323.14209
1465.2	4175.8359375	0.2986155	4323.1103516
1465.3500977	4176.6567383	0.3073676	4323.078125
1465.5	4177.477539	0.3161126	4323.0463867
1465.6500244	4178.2993164	0.3248647	4323.01416
1465.8	4179.1206055	0.3336168	4322.9824219
1465.9500732	4177.1655273	0.336634	4322.956543
1466.1	4175.20166	0.3396324	4322.9301758
1466.25	4173.2392578	0.3426284	4322.9042969
1466.4	4171.275391	0.3456268	4322.87793
1466.5500488	4169.3120117	0.3486252	4322.852051
1466.7	4167.3481445	0.3516237	4322.8256836
1466.8500977	4164.987793	0.3531477	4322.8007813
1467	4161.69043	0.351183	4322.78125
1467.1500244	4158.3911133	0.3492167	4322.7617188
1467.3	4155.0917969	0.34725	4322.7421875
1467.4500732	4151.79248	0.3452843	4322.7226563
1467.6	4148.4931641	0.343318	4322.7026367
1467.75	4145.1967773	0.3413534	4322.6826172
1467.9	4147.9057617	0.3357618	4322.668457
1468.0500488	4153.6894531	0.3283151	4322.65625
1468.2	4159.4736328	0.3208685	4322.6445313
1468.3500977	4165.258301	0.3134218	4322.633301
1468.5	4171.0375977	0.3059813	4322.621582
1468.6500244	4176.8217773	0.2985347	4322.609375
1468.8	4182.4946289	0.290631	4322.5986328
1468.9500732	4186.6713867	0.2765721	4322.5957031
1469.1	4190.8481445	0.2625136	4322.5932617
1469.25	4195.022461	0.2484664	4322.59082
1469.4	4199.1992188	0.2344079	4322.587891
1469.5500488	4203.3764648	0.220349	4322.585449
1469.7	4207.5532227	0.206291	4322.5830078
1469.8500977	4208.84375	0.1887149	4322.5844727
1470	4205.678711	0.1657251	4322.5922852
1470.1500244	4202.51123	0.1427167	4322.599609
1470.3	4199.3432617	0.1197082	4322.6074219
1470.4500732	4196.175293	0.0967	4322.6152344
1470.6	4193.0073242	0.0736914	4322.6230469
1470.75	4189.8427734	0.0507016	4322.6303711
1470.9	4185.80957	0.0228167	4322.6455078
1471.0500488	4181.35498	-0.0074474	4322.664551
1471.2	4176.9	-0.0377115	4322.6835938
1471.3500977	4172.445801	-0.0679757	4322.703125
1471.5	4167.9946289	-0.0982151	4322.722168
1471.6500244	4163.540039	-0.128479	4322.741211
1471.8	4159.3144531	-0.1587882	4322.7607422
1471.9500732	4162.0776367	-0.1904631	4322.79248
1472.1	4164.8413086	-0.2221381	4322.82373
1472.25	4167.602051	-0.2537872	4322.85498
1472.4	4170.3657227	-0.2854622	4322.88623
1472.5500488	4173.1293945	-0.3171371	4322.9179688
1472.7	4175.8930664	-0.348812	4322.9492188
1472.8500977	4180.0761719	-0.379181	4322.98584
1473	4186.5703125	-0.4074019	4323.0307617
1473.1500244	4193.070801	-0.4356461	4323.0761719
1473.3	4199.570801	-0.46389	4323.1210938
1473.4500732	4206.070801	-0.4921346	4323.1655273
1473.6	4212.570801	-0.5203788	4323.210449
1473.75	4219.06543	-0.5486	4323.255859
1473.9	4216.4794922	-0.5694143	4323.3105469
1474.0500488	4210.8022461	-0.5877	4323.369141
1474.2	4205.1245117	-0.6059864	4323.4277344
1474.3500977	4199.4472656	-0.6242726	4323.48584
1474.5	4193.7749023	-0.6425438	4323.5444336
1474.6500244	4188.097168	-0.66083	4323.602539
1474.8	4182.4199219	-0.679116	4323.6611328
1474.9500732	4164.4506836	-0.6855264	4323.7368164
1475.1	4146.215332	-0.69167	4323.8125
1475.25	4127.9956055	-0.6978087	4323.8881836
1475.4	4109.7602539	-0.7039524	4323.9638672
1475.5500488	4091.5256348	-0.7100959	4324.039551
1475.7	4073.2907715	-0.71624	4324.1152344
1475.8500977	4059.4768066	-0.716631	4324.1977539
1476	4053.295166	-0.70714	4324.2915039
1476.1500244	4047.1086426	-0.6976416	4324.3852539
1476.3	4040.922119	-0.6881434	4324.4794922
1476.4500732	4034.7351074	-0.6786451	4324.57373
1476.6	4028.548584	-0.6691467	4324.66748
1476.75	4022.366699	-0.6596562	4324.76123
1476.9	4019.387207	-0.6364629	4324.871582
1477.0500488	4017.068359	-0.6104472	4324.9853516
1477.2	4014.7495117	-0.5844315	4325.0991211
1477.3500977	4012.4306641	-0.5584159	4325.212891
1477.5	4010.11377	-0.5324214	4325.32666
1477.6500244	4007.795166	-0.5064058	4325.44043
1477.8	4004.804199	-0.4771252	4325.5615234
1477.9500732	4000.637939	-0.4421328	4325.6953125
1478.1	3996.47168	-0.40714	4325.8291016
1478.25	3992.3088379	-0.3721765	4325.962891
1478.4	3988.142334	-0.3371841	4326.0961914
1478.5500488	3983.9760742	-0.3021917	4326.22998
1478.7	3979.8098145	-0.267199	4326.36377
1478.8500977	3979.6872559	-0.2294713	4326.5161133
1479	3979.9467773	-0.1915159	4326.6699219
1479.1500244	3980.2060547	-0.15353	4326.8242188
1479.3	3980.4655762	-0.1155433	4326.9780273
1479.4500732	3980.7250977	-0.077557	4327.1323242
1479.6	3980.984375	-0.039571	4327.2866211
1479.75	3985.458252	-0.0020713	4327.4506836
1479.9	3995.0334473	0.034907	4327.62793
1480.0500488	4004.6088867	0.0718854	4327.8051758
1480.2	4014.1843262	0.1088638	4327.98291
1480.3500977	4023.7595215	0.1458421	4328.1601563
1480.5	4033.3273926	0.18279	4328.3369141
1480.6500244	4042.0544434	0.219221	4328.5146484
1480.8	4038.5979	0.247779	4328.7080078
1480.9500732	4035.1416016	0.276338	4328.9013672
1481.1	4031.6855469	0.3048967	4329.0942383
1481.25	4028.2319336	0.3334321	4329.287109
1481.4	4024.7758789	0.361991	4329.4804688
1481.5500488	4021.3190918	0.390549	4329.67334
1481.7	4020.74292	0.4135562	4329.8789063
1481.8500977	4023.265869	0.430589	4330.0976563
1482	4025.7866211	0.4476081	4330.3168945
1482.1500244	4028.3093262	0.464641	4330.5356445
1482.3	4030.8320313	0.4816739	4330.7548828
1482.4500732	4033.3547363	0.4987068	4330.9736328
1482.6	4035.9821777	0.5152823	4331.1938477
1482.75	4041.969971	0.517522	4331.4331055
1482.9	4047.9624023	0.5197634	4331.6723633
1483.0500488	4053.9553223	0.5220048	4331.9125977
1483.2	4059.9482422	0.5242463	4332.1518555
1483.3500977	4065.940918	0.5264878	4332.3916016
1483.5	4071.9289551	0.5287274	4332.630859
1483.6500244	4079.172119	0.5247034	4332.8813477
1483.8	4087.530029	0.5150984	4333.1411133
1483.9500732	4095.8876953	0.5054933	4333.4013672
1484.1	4104.2456055	0.4958883	4333.6616211
1484.25	4112.5961914	0.4862911	4333.9213867
1484.4	4120.9536133	0.4766861	4334.1811523
1484.5500488	4129.3115234	0.467081	4334.4414063
1484.7	4134.5615234	0.4488643	4334.72168
1484.8500977	4139.7368164	0.4304321	4335.0019531
1485	4144.9077148	0.4120148	4335.2817383
1485.1500244	4150.08252	0.3935826	4335.5620117
1485.3	4155.2578125	0.37515	4335.8422852
1485.4500732	4160.4326172	0.3567182	4336.1225586
1485.6	4161.6630859	0.3364637	4336.4106445
1485.75	4155.9980469	0.3130514	4336.7124023
1485.9	4150.3276367	0.28962	4337.01416
1486.0500488	4144.6572266	0.2661885	4337.3164063
1486.2	4138.9873047	0.2427571	4337.6186523
1486.3500977	4133.3173828	0.2193257	4337.9199219
1486.5	4127.6513672	0.1959134	4338.22168
1486.6500244	4124.0532227	0.1723981	4338.54248
1486.8	4121.237793	0.1488511	4338.8701172
1486.9500732	4118.4223633	0.1253042	4339.1982422
1487.1	4115.6069336	0.1017572	4339.5258789
1487.25	4112.7939453	0.078229	4339.8530273
1487.4	4109.9780273	0.0546824	4340.1811523
1487.5500488	4107.8603516	0.0318119	4340.5126953
1487.7	4109.972168	0.01307	4340.86377
1487.8500977	4112.0839844	-0.0056717	4341.21582
1488	4114.1943359	-0.0243982	4341.5673828
1488.1500244	4116.3061523	-0.04314	4341.918457
1488.3	4118.4179688	-0.0618818	4342.2709961
1488.4500732	4120.5297852	-0.0806235	4342.6225586
1488.6	4121.73584	-0.0939025	4342.98584
1488.75	4122.2363281	-0.102921	4343.35791
1488.9	4122.7373047	-0.1119467	4343.7304688
1489.0500488	4123.237793	-0.1209725	4344.1030273
1489.2	4123.7392578	-0.13	4344.4750977
1489.3500977	4124.2397461	-0.139024	4344.8476563
1489.5	4124.7407227	-0.1480425	4345.2202148
1489.6500244	4123.76123	-0.1469025	4345.6186523
1489.8	4122.6606445	-0.14493	4346.0205078
1489.9500732	4121.5605469	-0.1429582	4346.4213867
1490.1	4120.459961	-0.140986	4346.8227539
1490.25	4119.36084	-0.1390154	4347.2231445
1490.4	4118.2607422	-0.1370432	4347.625
1490.5500488	4117.1801758	-0.1318924	4348.0332031
1490.7	4116.1357422	-0.12122	4348.4555664
1490.8500977	4115.0913086	-0.1105472	4348.8774414
1491	4114.0473633	-0.0998832	4349.2988281
1491.1500244	4113.0024414	-0.089211	4349.7207031
1491.3	4111.9580078	-0.0785379	4350.1430664
1491.4500732	4110.9130859	-0.0678653	4350.5649414
1491.6	4106.175293	-0.0522321	4351.0068359
1491.75	4100.19043	-0.0349325	4351.4560547
1491.9	4094.2019043	-0.0176188	4351.9052734
1492.0500488	4088.2121582	-0.0003051285	4352.35498
1492.2	4082.2231445	0.0170086	4352.804199
1492.3500977	4076.2336426	0.0343222	4353.2539063
1492.5	4072.5913086	0.0515368	4353.7080078
1492.6500244	4080.1140137	0.068359	4354.1899414
1492.8	4087.6367188	0.0851822	4354.671875
1492.9500732	4095.1594238	0.102005	4355.152832
1493.1	4102.681641	0.1188277	4355.6347656
1493.25	4110.19873	0.1356367	4356.1157227
1493.4	4117.7211914	0.152459	4356.5976563
1493.5500488	4125.1264648	0.1661761	4357.0874023
1493.7	4132.48291	0.17857	4357.5810547
1493.8500977	4139.8388672	0.1909643	4358.0742188
1494	4147.1884766	0.2033482	4358.5673828
1494.1500244	4154.5444336	0.2157424	4359.0610352
1494.3	4161.900391	0.2281365	4359.554199
1494.4500732	4168.7998047	0.2401958	4360.0488281
1494.6	4167.6689453	0.2463559	4360.5668945
1494.75	4166.539551	0.2525111	4361.0839844
1494.9	4165.4082031	0.2586713	4361.602051
1495.0500488	4164.2773438	0.2648314	4362.1201172
1495.2	4163.1469727	0.2709916	4362.6376953
1495.3500977	4162.015625	0.2771517	4363.1557617
1495.5	4165.9833984	0.2784711	4363.6835938
1495.6500244	4177.508789	0.272649	4364.2285156
1495.8	4189.03418	0.2668275	4364.772461
1495.9500732	4200.559082	0.2610056	4365.3168945
1496.1	4212.0844727	0.2551837	4365.8613281
1496.25	4223.6005859	0.2493666	4366.4047852
1496.4	4235.1259766	0.2435447	4366.9492188
1496.5500488	4235.505859	0.2330718	4367.5078125
1496.7	4232.6123047	0.2212329	4368.0703125
1496.8500977	4229.7192383	0.209394	4368.6328125
1497	4226.8286133	0.1975648	4369.1948242
1497.1500244	4223.9355469	0.1857259	4369.7578125
1497.3	4221.04248	0.173887	4370.3198242
1497.4500732	4218.3823242	0.161961	4370.8847656
1497.6	4219.070801	0.1487627	4371.472168
1497.75	4219.758301	0.1355754	4372.059082
1497.9	4220.4467773	0.1223773	4372.647461
1498.0500488	4221.1352539	0.109179	4373.2353516
1498.2	4221.8232422	0.0959811	4373.8227539
1498.3500977	4222.5117188	0.082783	4374.4106445
1498.5	4224.0522461	0.0690146	4375.0053711
1498.6500244	4227.1064453	0.0542044	4375.6147461
1498.8	4230.1606445	0.0393943	4376.2241211
1498.9500732	4233.2148438	0.0245842	4376.8330078
1499.1	4236.2695313	0.0097741	4377.4423828
1499.25	4239.321289	-0.005024	4378.0507813
1499.4	4242.3754883	-0.0198341	4378.659668
1499.5500488	4238.722168	-0.0325686	4379.284668
1499.7	4230.915039	-0.0440176	4379.9194336
1499.8500977	4223.1083984	-0.0554667	4380.554199
1500	4215.3076172	-0.0669065	4381.1875
1500.1500244	4207.5004883	-0.0783556	4381.8222656
1500.3	4199.6938477	-0.0898046	4382.456543
1500.4500732	4191.887207	-0.1012537	4383.090332
1500.6	4192.9414063	-0.1066672	4383.7548828
1500.75	4195.2250977	-0.111238	4384.421875
1500.9	4197.51123	-0.1158124	4385.0898438
1501.0500488	4199.796875	-0.1203869	4385.7578125
1501.2	4202.0830078	-0.1249614	4386.425293
1501.3500977	4204.3686523	-0.1295358	4387.0932617
1501.5	4205.8959961	-0.13212	4387.7651367
1501.6500244	4204.7836914	-0.1277856	4388.456543
1501.8	4203.6713867	-0.123451	4389.1484375
1501.9500732	4202.5600586	-0.1191163	4389.8398438
1502.1	4201.4482422	-0.1147816	4390.53125
1502.25	4200.3374023	-0.11045	4391.222168
1502.4	4199.2250977	-0.1061157	4391.9135742
1502.5500488	4196	-0.0963135	4392.6157227
1502.7	4191.0605469	-0.0820824	4393.3276367
1502.8500977	4186.12207	-0.0678513	4394.0385742
1503	4181.1879883	-0.0536318	4394.7495117
1503.1500244	4176.2495117	-0.039401	4395.4609375
1503.3	4171.3110352	-0.02517	4396.1723633
1503.4500732	4166.3725586	-0.0109385	4396.883789
1503.6	4182.0136719	0.0097911	4397.6313477
1503.75	4201.7348633	0.0317962	4398.3852539
1503.9	4221.4711914	0.053819	4399.1401367
1504.0500488	4241.2084961	0.0758422	4399.89502
1504.2	4260.9453125	0.0978652	4400.6499023
1504.3500977	4280.6821289	0.1198882	4401.4042969
1504.5	4297.244141	0.14233	4402.1547852
1504.6500244	4305.4936523	0.1659414	4402.8955078
1504.8	4313.744141	0.1895527	4403.63623
1504.9500732	4321.994141	0.213164	4404.3769531
1505.1	4330.244141	0.2367753	4405.1181641
1505.25	4338.487793	0.2603675	4405.8583984
1505.4	4346.737793	0.2839788	4406.599609
1505.5500488	4341.71582	0.3072517	4407.3500977
1505.7	4313.878418	0.3299448	4408.116699
1505.8500977	4286.0415039	0.352638	4408.883301
1506	4258.2265625	0.3753127	4409.6494141
1506.1500244	4230.3901367	0.3980059	4410.4160156
1506.3	4202.5527344	0.420699	4411.1826172
1506.4500732	4174.71582	0.4433922	4411.949707
1506.6	4165.4248047	0.4643128	4412.7504883
1506.75	4176.741699	0.4832473	4413.590332
1506.9	4188.0688477	0.5021973	4414.4311523
1507.0500488	4199.39502	0.5211473	4415.2709961
1507.2	4210.7211914	0.5400972	4416.1113281
1507.3500977	4222.0478516	0.5590472	4416.95166
1507.5	4233.3647461	0.5779817	4417.7910156
1507.6500244	4259.7578125	0.586239	4418.616211
1507.8	4286.4375	0.5942837	4419.4414063
1507.9500732	4313.1171875	0.6023281	4420.2661133
1508.1	4339.796875	0.6103726	4421.09082
1508.25	4366.4550781	0.618411	4421.914551
1508.4	4393.1352539	0.626455	4422.7392578
1508.5500488	4415.3178711	0.6324518	4423.5664063
1508.7	4414.63916	0.6280989	4424.4047852
1508.8500977	4413.9609375	0.623746	4425.2426758
1509	4413.2822266	0.6193966	4426.0800781
1509.1500244	4412.6040039	0.6150437	4426.918457
1509.3	4411.925293	0.610691	4427.7563477
1509.4500732	4411.246582	0.6063379	4428.5947266
1509.6	4411.2636719	0.59924	4429.4389648
1509.75	4413.3076172	0.5841537	4430.3007813
1509.9	4415.352539	0.5690554	4431.1625977
1510.0500488	4417.397949	0.5539572	4432.0249023
1510.2	4419.4428711	0.5388589	4432.887207
1510.3500977	4421.487793	0.523761	4433.7490234
1510.5	4423.53125	0.5086747	4434.61084
1510.6500244	4426.165039	0.4906955	4435.4794922
1510.8	4429.92334	0.4671872	4436.3588867
1510.9500732	4433.6811523	0.4436789	4437.2392578
1511.1	4437.4394531	0.420171	4438.119141
1511.25	4441.1938477	0.3966813	4438.9980469
1511.4	4444.95166	0.373173	4439.878418
1511.5500488	4448.709961	0.3496647	4440.758789
1511.7	4452.8417969	0.3239241	4441.647949
1511.8500977	4457.5844727	0.2945411	4442.5532227
1512	4462.3227539	0.265182	4443.45752
1512.1500244	4467.0644531	0.235799	4444.36377
1512.3	4471.806641	0.2064161	4445.2685547
1512.4500732	4476.5488281	0.1770331	4446.17334
1512.6	4481.2915039	0.14765	4447.0786133
1512.75	4485.5791016	0.1181725	4447.9897461
1512.9	4489.2563477	0.0885089	4448.9101563
1513.0500488	4492.9331055	0.0588452	4449.8305664
1513.2	4496.609375	0.0291816	4450.7509766
1513.3500977	4500.2866211	-0.000482054	4451.6708984
1513.5	4503.959961	-0.0301216	4452.5913086
1513.6500244	4507.637207	-0.0597852	4453.5117188
1513.8	4507.965332	-0.0875745	4454.4418945
1513.9500732	4503.1743164	-0.1124981	4455.3886719
1514.1	4498.383301	-0.1374217	4456.3359375
1514.25	4493.5961914	-0.162325	4457.2817383
1514.4	4488.8051758	-0.1872487	4458.2285156
1514.5500488	4484.01416	-0.2121723	4459.1757813
1514.7	4479.2231445	-0.2370959	4460.12207
1514.8500977	4473.7041016	-0.2586814	4461.0791016
1515	4467.0356445	-0.2749546	4462.0522461
1515.1500244	4460.3623047	-0.2912411	4463.025391
1515.3	4453.6889648	-0.3075277	4464
1515.4500732	4447.0151367	-0.3238142	4464.9726563
1515.6	4440.34082	-0.340101	4465.945801
1515.75	4433.6728516	-0.356374	4466.918457
1515.9	4427.7890625	-0.3682314	4467.9057617
1516.0500488	4423.1040039	-0.3733634	4468.9140625
1516.2	4418.4194336	-0.3784954	4469.921875
1516.3500977	4413.7348633	-0.3836274	4470.9301758
1516.5	4409.053711	-0.3887552	4471.9375
1516.6500244	4404.3686523	-0.3938872	4472.9453125
1516.8	4399.684082	-0.399019	4473.9536133
1516.9500732	4396.303711	-0.3987943	4474.9707031
1517.1	4394.3120117	-0.3928614	4475.99707
1517.25	4392.3222656	-0.3869333	4477.022949
1517.4	4390.3305664	-0.381	4478.0498047
1517.5500488	4388.3393555	-0.3750675	4479.0756836
1517.7	4386.3481445	-0.3691346	4480.102051
1517.8500977	4384.3564453	-0.3632016	4481.1289063
1518	4381.2143555	-0.3520282	4482.1743164
1518.1500244	4377.0649414	-0.3362682	4483.23877
1518.3	4372.915039	-0.3205081	4484.3032227
1518.4500732	4368.7651367	-0.3047481	4485.3676758
1518.6	4364.6152344	-0.2889881	4486.431641
1518.75	4360.4692383	-0.273241	4487.4956055
1518.9	4356.3188477	-0.257481	4488.55957
1519.0500488	4357.0449219	-0.237529	4489.6401367
1519.2	4360.0898438	-0.2155928	4490.7290039
1519.3500977	4363.133789	-0.1936561	4491.8173828
1519.5	4366.1757813	-0.1717373	4492.9052734
1519.6500244	4369.2197266	-0.149801	4493.994141
1519.8	4372.2646484	-0.127864	4495.08252
1519.9500732	4375.3085938	-0.1059273	4496.1708984
1520.1	4378.375	-0.0847956	4497.2763672
1520.25	4381.4438477	-0.063851	4498.3842773
1520.4	4384.5151367	-0.0428886	4499.4921875
1520.5500488	4387.5864258	-0.0219265	4500.6015625
1520.7	4390.6577148	-0.0009644649	4501.7094727
1520.8500977	4393.7290039	0.02	4502.818359
1521	4396.7978516	0.0409426	4503.9257813
1521.1500244	4397.9423828	0.0581971	4505.0478516
1521.3	4398.9897461	0.0752614	4506.1699219
1521.4500732	4400.0366211	0.0923257	4507.2929688
1521.6	4401.0834961	0.10939	4508.4155273
1521.75	4402.1303711	0.12644	4509.537109
1521.9	4403.1777344	0.1435047	4510.659668
1522.0500488	4404.2988281	0.1603585	4511.7832031
1522.2	4408.287109	0.1690788	4512.9375
1522.3500977	4412.2758789	0.177799	4514.0917969
1522.5	4416.2607422	0.1865123	4515.2456055
1522.6500244	4420.2495117	0.1952326	4516.4
1522.8	4424.237793	0.2039529	4517.554199
1522.9500732	4428.2260742	0.2126732	4518.7084961
1523.1	4431.6679688	0.21938	4519.862793
1523.25	4432.1728516	0.2152789	4521.0161133
1523.4	4432.678711	0.2111749	4522.1708984
1523.5500488	4433.184082	0.207071	4523.3251953
1523.7	4433.6894531	0.2029669	4524.4794922
1523.8500977	4434.1953125	0.1988629	4525.633789
1524	4434.7001953	0.1947622	4526.787109
1524.1500244	4435.3256836	0.1893934	4527.946289
1524.3	4436.5952148	0.1772351	4529.1342773
1524.4500732	4437.8652344	0.1650768	4530.3222656
1524.6	4439.1342773	0.1529185	4531.5097656
1524.75	4440.4038086	0.14077	4532.696289
1524.9	4441.67334	0.1286117	4533.883789
1525.0500488	4442.9428711	0.1164534	4535.0717773
1525.2	4444.9042969	0.1031375	4536.2626953
1525.3500977	4449.1879883	0.0859341	4537.4648438
1525.5	4453.4677734	0.0687447	4538.6655273
1525.6500244	4457.7514648	0.0515413	4539.8676758
1525.8	4462.0351563	0.0343379	4541.0698242
1525.9500732	4466.318359	0.0171345	4542.2714844
1526.1	4470.602051	-6.89231e-5	4543.4731445
1526.25	4477.26709	-0.0170929	4544.679199
1526.4	4490.5957031	-0.033669	4545.900391
1526.5500488	4503.9248047	-0.0502451	4547.12207
1526.7	4517.2539063	-0.0668212	4548.34375
1526.8500977	4530.5830078	-0.0833973	4549.5649414
1527	4543.9008789	-0.1	4550.7851563
1527.1500244	4557.22998	-0.116536	4552.0063477
1527.3	4566.8393555	-0.1304754	4553.227051
1527.4500732	4567.4702148	-0.13805	4554.4448242
1527.6	4568.1005859	-0.1456253	4555.6630859
1527.75	4568.7304688	-0.153194	4556.8803711
1527.9	4569.36084	-0.1607689	4558.0981445
1528.0500488	4569.991699	-0.1683438	4559.3164063
1528.2	4570.62207	-0.1759187	4560.53418
1528.3500977	4566.86084	-0.181259	4561.7548828
1528.5	4544.3427734	-0.1770525	4562.9873047
1528.6500244	4521.806641	-0.1728422	4564.2202148
1528.8	4499.2705078	-0.1686319	4565.453125
1528.9500732	4476.7348633	-0.1644216	4566.6855469
1529.1	4454.19873	-0.1602114	4567.9189453
1529.25	4431.6811523	-0.1560045	4569.1508789
1529.4	4408.9794922	-0.1510283	4570.387207
1529.5500488	4383.7226563	-0.1345921	4571.6713867
