'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
1554.6	3958.69043	-0.8019568	4441.4428711
1554.7501221	3999.4	-0.7484819	4443.065918
1554.9	4033.4660645	-0.692484	4444.65918
1555.0500488	4062.0690918	-0.6343082	4446.2294922
1555.2	4090.672119	-0.5761322	4447.800293
1555.3500977	4119.275391	-0.5179564	4449.371582
1555.5001221	4147.878418	-0.459781	4450.9418945
1555.6500244	4176.4580078	-0.4016521	4452.5117188
1555.8	4204.4960938	-0.343651	4454.081543
1555.9500732	4202.949707	-0.2948017	4455.6469727
1556.1	4201.402832	-0.2459527	4457.2114258
1556.2501221	4199.8564453	-0.1971037	4458.7758789
1556.4	4198.3110352	-0.1482944	4460.3393555
1556.5500488	4196.7646484	-0.0994454	4461.9042969
1556.7	4195.2177734	-0.0505963	4463.46875
1556.8500977	4193.1767578	-0.0072588	4465.04248
1557	4190.0317383	0.0237649	4466.6352539
1557.1500244	4186.88916	0.0547633	4468.227051
1557.3	4183.7436523	0.085787	4469.820801
1557.4500732	4180.5981445	0.116811	4471.4130859
1557.6	4177.4536133	0.1478344	4473.0068359
1557.7501221	4174.3081055	0.1788581	4474.599609
1557.9	4167.76123	0.199136	4476.2333984
1558.0500488	4158.5688477	0.21112	4477.9018555
1558.2	4149.3774414	0.223104	4479.5698242
1558.3500977	4140.1850586	0.2350879	4481.237793
1558.5001221	4130.9936523	0.2470719	4482.9057617
1558.6500244	4121.809082	0.2590461	4484.5727539
1558.8	4112.6171875	0.27103	4486.2407227
1558.9500732	4103.5961914	0.2677849	4487.9609375
1559.1	4094.579834	0.2641063	4489.6826172
1559.2501221	4085.563721	0.2604277	4491.4042969
1559.4	4076.5549316	0.2567522	4493.125
1559.5500488	4067.5390625	0.2530737	4494.84668
1559.7	4058.5227051	0.2493951	4496.5688477
1559.8500977	4055.8796387	0.2430367	4498.3056641
1560	4061.3146973	0.2332813	4500.0615234
1560.1500244	4066.7456055	0.2235338	4501.8164063
1560.3	4072.1809082	0.2137784	4503.5727539
1560.4500732	4077.616211	0.204023	4505.3286133
1560.6	4083.0515137	0.1942677	4507.084961
1560.7501221	4088.4868164	0.1845123	4508.84082
1560.9	4087.6765137	0.1777415	4510.6254883
1561.0500488	4086.1323242	0.1713149	4512.415039
1561.2	4084.5883789	0.1648883	4514.20459
1561.3500977	4083.0446777	0.1584616	4515.994141
1561.5001221	4081.5004883	0.152035	4517.7836914
1561.6500244	4079.9577637	0.1456136	4519.5717773
1561.8	4078.442627	0.140661	4521.375
1561.9500732	4076.987061	0.1387164	4523.2080078
1562.1	4075.5314941	0.1367722	4525.040039
1562.2501221	4074.0756836	0.134828	4526.8725586
1562.4	4072.6210938	0.1328855	4528.7036133
1562.5500488	4071.1655273	0.1309413	4530.5361328
1562.7	4069.7097168	0.1289972	4532.3686523
1562.8500977	4071.8	0.1295727	4534.23584
1563	4074.902832	0.1308677	4536.11377
1563.1500244	4078.003418	0.1321617	4537.9902344
1563.3	4081.1062012	0.1334568	4539.8676758
1563.4500732	4084.2089844	0.1347518	4541.7456055
1563.6	4087.3115234	0.1360468	4543.6235352
1563.7501221	4090.469971	0.137529	4545.5097656
1563.9	4093.7927246	0.1395757	4547.4189453
1564.0500488	4097.1186523	0.1416237	4549.3305664
1564.2	4100.4443359	0.1436717	4551.2407227
1564.3500977	4103.7695313	0.14572	4553.1523438
1564.5001221	4107.0952148	0.1477677	4555.0634766
1564.6500244	4110.418457	0.149814	4556.9731445
1564.8	4114.8178711	0.147909	4558.9057617
1564.9500732	4119.6884766	0.144269	4560.8481445
1565.1	4124.55957	0.140629	4562.790039
1565.2501221	4129.4301758	0.136989	4564.7324219
1565.4	4134.2973633	0.1333518	4566.6728516
1565.5500488	4139.168457	0.1297117	4568.6152344
1565.7	4143.6293945	0.1251179	4570.5600586
1565.8500977	4144.8242188	0.1129228	4572.5292969
1566	4146.0195313	0.1007276	4574.4975586
1566.1500244	4147.2133789	0.0885424	4576.4648438
1566.3	4148.409668	0.0763472	4578.4335938
1566.4500732	4149.6044922	0.064152	4580.4023438
1566.6	4150.7998047	0.0519569	4582.3706055
1566.7501221	4147.887207	0.0355825	4584.359375
1566.9	4140.5463867	0.0147135	4586.3657227
1567.0500488	4133.199707	-0.0061725	4588.3745117
1567.2	4125.8530273	-0.0270585	4590.3828125
1567.3500977	4118.5063477	-0.0479445	4592.3916016
1567.5001221	4111.15918	-0.068831	4594.400391
1567.6500244	4103.818359	-0.0897	4596.4067383
1567.8	4097.8500977	-0.1174839	4598.4677734
1567.9500732	4092.130127	-0.1465141	4600.5385742
1568.1	4086.4101563	-0.1755443	4602.6083984
1568.2501221	4080.69043	-0.2045745	4604.679199
1568.4	4074.9750977	-0.2335811	4606.7475586
1568.5500488	4069.255127	-0.2626113	4608.8178711
1568.7	4062.5776367	-0.2918867	4610.902832
1568.8500977	4053.445801	-0.321788	4613.025391
1569	4044.3139648	-0.351689	4615.147461
1569.1500244	4035.189209	-0.3815663	4617.2680664
1569.3	4026.057373	-0.4114676	4619.3901367
1569.4500732	4016.925293	-0.4413689	4621.5126953
1569.6	4007.7932129	-0.47127	4623.6347656
1569.7501221	4030.0402832	-0.4968251	4625.8076172
1569.9	4062.8916016	-0.5208879	4627.9951172
1570.0500488	4095.769043	-0.54497	4630.18457
1570.2	4128.6464844	-0.5690526	4632.3745117
1570.3500977	4161.5249023	-0.5931351	4634.5639648
1570.5001221	4194.4023438	-0.6172175	4636.753418
1570.6500244	4215.3945313	-0.638169	4638.9267578
1570.8	4207.102539	-0.651449	4641.0668945
1570.9500732	4198.8100586	-0.66473	4643.2060547
1571.1	4190.5175781	-0.67801	4645.3461914
1571.2501221	4182.2255859	-0.691291	4647.48584
1571.4	4173.9399414	-0.70456	4649.6240234
1571.5500488	4165.647461	-0.717841	4651.7636719
1571.7	4137.508789	-0.7245151	4653.9614258
1571.8500977	4093.1875	-0.725821	4656.206543
1572	4048.866699	-0.727126	4658.4511719
1572.1500244	4004.5817871	-0.72843	4660.6943359
1572.3	3960.2607422	-0.7297358	4662.9394531
1572.4500732	3915.9396973	-0.7310413	4665.18457
1572.6	3871.9411621	-0.7322711	4667.4301758
1572.7501221	3877.1154785	-0.721961	4669.8076172
1572.9	3882.2858887	-0.7116586	4672.1826172
1573.0500488	3887.460449	-0.7013482	4674.55957
1573.2	3892.6347656	-0.6910378	4676.9365234
1573.3500977	3897.809082	-0.6807274	4679.3134766
1573.5001221	3902.9833984	-0.6704169	4681.69043
1573.6500244	3909.8752441	-0.6552169	4684.0771484
1573.8	3917.4824219	-0.6379873	4686.4702148
1573.9500732	3925.0893555	-0.6207578	4688.8632813
1574.1	3932.6960449	-0.6035282	4691.2568359
1574.2501221	3940.3029785	-0.5862987	4693.6499023
1574.4	3947.9038086	-0.5690832	4696.0410156
1574.5500488	3954.5334473	-0.5509418	4698.4438477
1574.7	3959.2392578	-0.531005	4700.866699
1574.8500977	3963.9455566	-0.5110684	4703.2890625
1575	3968.6518555	-0.4911318	4705.7119141
1575.1500244	3973.354248	-0.4712114	4708.133301
1575.3	3978.0605469	-0.4512748	4710.5556641
1575.4500732	3982.7663574	-0.4313381	4712.9785156
1575.6	3984.067627	-0.4111383	4715.4267578
1575.7501221	3985.1098633	-0.3909184	4717.8764648
1575.9	3986.1508789	-0.3707149	4720.324707
1576.0500488	3987.1928711	-0.350495	4722.7744141
1576.2	3988.2348633	-0.3302751	4725.2250977
1576.3500977	3989.2768555	-0.3100551	4727.6748047
1576.5001221	3985.5717773	-0.2901716	4730.1445313
1576.6500244	3976.7321777	-0.2706671	4732.633301
1576.8	3967.8852539	-0.2511466	4735.1245117
1576.9500732	3959.0385742	-0.2316262	4737.6147461
1577.1	3950.1914063	-0.2121058	4740.1064453
1577.2501221	3941.3444824	-0.1925854	4742.59668
1577.4	3932.8730469	-0.1730251	4745.0883789
1577.5500488	3938.62085	-0.1512954	4747.6679688
1577.7	3944.3693848	-0.1295658	4750.2475586
1577.8500977	3950.1174316	-0.1078361	4752.828125
1578	3955.8654785	-0.0861064	4755.4077148
1578.1500244	3961.6088867	-0.0643944	4757.98584
1578.3	3967.3571777	-0.0426648	4760.56543
1578.4500732	3984.5688477	-0.0180228	4763.1416016
1578.6	4006.99	0.0079427	4765.71582
1578.7501221	4029.411377	0.0339082	4768.2905273
1578.9	4051.8144531	0.0598526	4770.862793
1579.0500488	4074.2353516	0.0858181	4773.4370117
1579.2	4096.6567383	0.1117836	4776.0117188
1579.3500977	4116.5297852	0.1376226	4778.5844727
1579.5001221	4127.8842773	0.1630388	4781.1523438
1579.6500244	4139.2294922	0.1884342	4783.7177734
1579.8	4150.5839844	0.21385	4786.2861328
1579.9500732	4161.9389648	0.2392665	4788.8540039
1580.1	4173.2939453	0.2646826	4791.4223633
1580.2501221	4184.647949	0.2900988	4793.9897461
1580.4	4178.0268555	0.321541	4796.5390625
1580.5500488	4161.7456055	0.3562579	4799.0810547
1580.7	4145.4638672	0.3909749	4801.6235352
1580.8500977	4129.1821289	0.4256918	4804.1655273
1581	4112.900391	0.4604088	4806.70752
1581.1500244	4096.6323242	0.4950975	4809.2475586
1581.3	4080.35083	0.5298145	4811.790039
1581.4500732	4038.623291	0.57238	4814.5131836
1581.6	3993.9890137	0.6158347	4817.2563477
1581.7501221	3949.354248	0.659289	4820
1581.9	3904.7565918	0.7027082	4822.7421875
1582.0500488	3860.1218262	0.7461626	4825.4853516
1582.2	3815.4875488	0.7896171	4828.2290039
1582.3500977	3804.52417	0.8283772	4831.0107422
1582.5001221	3821.9311523	0.8631819	4833.824707
1582.6500244	3839.3242188	0.8979585	4836.63623
1582.8	3856.7314453	0.9327633	4839.449707
1582.9500732	3874.1386719	0.9675681	4842.2636719
1583.1	3891.54541	1.0023729	4845.0776367
1583.2501221	3918.3632813	1.0340818	4847.8969727
1583.4	3973.2766113	1.0565146	4850.730957
1583.5500488	4028.2348633	1.0789659	4853.5678711
1583.7	4083.1928711	1.1014171	4856.4047852
1583.8500977	4138.1508789	1.123868	4859.241211
1584	4193.1088867	1.146319	4862.0776367
1584.1500244	4248.0219727	1.1687522	4864.912109
1584.3	4277.7119141	1.17274	4867.6123047
1584.4500732	4305.0166016	1.1749841	4870.2988281
1584.6	4332.321289	1.1772287	4872.98584
1584.7501221	4359.6259766	1.1794733	4875.6723633
1584.9	4386.9082031	1.1817162	4878.3574219
1585.0500488	4414.212891	1.183961	4881.0444336
1585.2	4439.4794922	1.1834322	4883.7265625
1585.3500977	4450.4111328	1.163401	4886.3745117
1585.5001221	4461.3422852	1.143369	4889.022949
1585.6500244	4472.2651367	1.123354	4891.6689453
1585.8	4483.195801	1.1033224	4894.3168945
1585.9500732	4494.1274414	1.083291	4896.9648438
1586.1	4505.0585938	1.063259	4899.6132813
1586.2501221	4514.925293	1.0407132	4902.2646484
1586.4	4517.8730469	1.0019832	4904.9418945
1586.5500488	4520.8227539	0.9632216	4907.6201172
1586.7	4523.772461	0.92446	4910.2993164
1586.8500977	4526.7226563	0.8856984	4912.9780273
1587	4529.671875	0.8469368	4915.6567383
1587.1500244	4532.6196289	0.8082068	4918.3334961
1587.3	4533.4501953	0.7683033	4921.012207
1587.4500732	4518.8007813	0.720059	4923.6943359
1587.6	4504.1508789	0.6718149	4926.3759766
1587.7501221	4489.5004883	0.623571	4929.0576172
1587.9	4474.862793	0.5753658	4931.7368164
1588.0500488	4460.2133789	0.5271217	4934.418457
1588.2	4445.5634766	0.4788774	4937.1005859
1588.3500977	4431.1352539	0.43064	4939.78418
1588.5001221	4431.57666	0.3828753	4942.5888672
1588.6500244	4432.0185547	0.335149	4945.3916016
1588.8	4432.459961	0.2873842	4948.196289
1588.9500732	4432.9023438	0.239619	4951.0014648
1589.1	4433.3442383	0.1918543	4953.8061523
1589.2501221	4433.7861328	0.144089	4956.6113281
1589.4	4435.75	0.0975481	4959.41748
1589.5500488	4448.5844727	0.059427	4962.2504883
1589.7	4461.418457	0.021306	4965.0834961
1589.8500977	4474.2524414	-0.0168151	4967.9160156
1590	4487.0869141	-0.0549362	4970.7495117
1590.1500244	4499.9106445	-0.0930262	4973.5800781
1590.3	4512.7446289	-0.1311473	4976.4130859
1590.4500732	4523.737793	-0.1661322	4979.244141
1590.6	4527.5546875	-0.188897	4982.068359
1590.7501221	4531.371582	-0.2116618	4984.89209
1590.9	4535.1850586	-0.2344082	4987.7143555
1591.0500488	4539.0024414	-0.257173	4990.5380859
1591.2	4542.8188477	-0.2799379	4993.3623047
1591.3500977	4546.6357422	-0.3027028	4996.1865234
1591.5001221	4550.165039	-0.3224459	4999.0102539
1591.6500244	4552.2666016	-0.3272665	5001.8291016
1591.8	4554.3696289	-0.3320911	5004.6508789
1591.9500732	4556.472168	-0.3369157	5007.4731445
1592.1	4558.5751953	-0.34174	5010.2944336
1592.2501221	4560.6782227	-0.3465648	5013.1157227
1592.4	4562.7792969	-0.3513854	5015.9350586
1592.5500488	4564.7006836	-0.3558864	5018.758789
1592.7	4560.2436523	-0.3490143	5021.6552734
1592.8500977	4555.7866211	-0.3421421	5024.55127
1593	4551.32959	-0.33527	5027.4477539
1593.1500244	4546.8759766	-0.3284034	5030.3413086
1593.3	4542.4194336	-0.3215313	5033.237793
1593.4500732	4537.9624023	-0.314659	5036.133789
1593.6	4533.5053711	-0.307787	5039.0297852
1593.7501221	4526.9384766	-0.2941786	5041.946289
1593.9	4520.331543	-0.2804359	5044.8603516
1594.0500488	4513.71875	-0.266682	5047.7773438
1594.2	4507.1064453	-0.252928	5050.6943359
1594.3500977	4500.4936523	-0.2391741	5053.61084
1594.5001221	4493.8813477	-0.22542	5056.527832
1594.6500244	4487.2739258	-0.2116775	5059.4418945
1594.8	4490.824707	-0.1945213	5062.4360352
1594.9500732	4495.6811523	-0.1769313	5065.4399414
1595.1	4500.5380859	-0.1593413	5068.4438477
1595.2501221	4505.39502	-0.1417513	5071.4477539
1595.4	4510.2475586	-0.1241757	5074.44873
1595.5500488	4515.1044922	-0.1065857	5077.4526367
1595.7	4519.9614258	-0.0889957	5080.456543
1595.8500977	4533.2241211	-0.0744213	5083.4707031
1596	4547.321289	-0.0601463	5086.4853516
1596.1500244	4561.4067383	-0.045883	5089.4980469
1596.3	4575.5043945	-0.031608	5092.5131836
1596.4500732	4589.6015625	-0.017333	5095.5288086
1596.6	4603.69873	-0.0030581	5098.5444336
1596.7501221	4617.7958984	0.0112169	5101.559082
1596.9	4620.2519531	0.020079	5104.5429688
1597.0500488	4620.9790039	0.028151	5107.5244141
1597.2	4621.706543	0.0362219	5110.5063477
1597.3500977	4622.434082	0.0442933	5113.487793
1597.5001221	4623.1611328	0.0523647	5116.4697266
1597.6500244	4623.8876953	0.060429	5119.4492188
1597.8	4624.6147461	0.068501	5122.4306641
1597.9500732	4625.2373047	0.0715113	5125.4624023
1598.1	4625.8061523	0.0719324	5128.519043
1598.2501221	4626.375	0.0723534	5131.5756836
1598.4	4626.9438477	0.072774	5134.6298828
1598.5500488	4627.5126953	0.073195	5137.6870117
1598.7	4628.081543	0.073616	5140.7436523
1598.8500977	4628.6508789	0.074037	5143.800293
1599	4632.3740234	0.0705556	5146.8681641
1599.1500244	4638.7509766	0.0637916	5149.9428711
1599.3	4645.133301	0.0570221	5153.02002
1599.4500732	4651.5146484	0.0502526	5156.09668
1599.6	4657.8969727	0.0434831	5159.1743164
1599.7501221	4664.2788086	0.0367136	5162.2514648
1599.9	4670.6557617	0.02995	5165.3256836
1600.0500488	4675.5390625	0.0213268	5168.4047852
1600.2	4678.0107422	0.0097316	5171.4873047
1600.3500977	4680.48291	-0.0018637	5174.5698242
1600.5001221	4682.9550781	-0.0134589	5177.6523438
1600.6500244	4685.4248047	-0.0250447	5180.73291
1600.8	4687.8964844	-0.03664	5183.8144531
1600.9500732	4690.3681641	-0.0482352	5186.8969727
1601.1	4692.199707	-0.060451	5189.9838867
1601.2501221	4690.415039	-0.0761651	5193.0947266
1601.4	4688.6318359	-0.0918669	5196.2026367
1601.5500488	4686.847168	-0.1075814	5199.3139648
1601.7	4685.0634766	-0.123296	5202.4248047
1601.8500977	4683.2788086	-0.139011	5205.5356445
1602	4681.4946289	-0.1547251	5208.6459961
1602.1500244	4679.7114258	-0.1704269	5211.7543945
1602.3	4666.525391	-0.1884664	5214.9135742
1602.4500732	4652.037109	-0.2067716	5218.0791016
1602.6	4637.5493164	-0.2250767	5221.244141
1602.7501221	4623.0605469	-0.2433819	5224.40918
1602.9	4608.5839844	-0.2616722	5227.571289
1603.0500488	4594.0961914	-0.2799773	5230.7363281
1603.2	4579.6074219	-0.2982825	5233.9013672
1603.3500977	4571.397949	-0.3174435	5237.1303711
1603.5001221	4566.0625	-0.3369964	5240.3876953
1603.6500244	4560.7314453	-0.3565334	5243.64209
1603.8	4555.3964844	-0.3760863	5246.8994141
1603.9500732	4550.0610352	-0.395639	5250.1577148
1604.1	4544.7255859	-0.415192	5253.415039
1604.2501221	4539.390625	-0.4347449	5256.6728516
1604.4	4546.4438477	-0.4547565	5259.9643555
1604.5500488	4561.8442383	-0.475104	5263.2832031
1604.7	4577.2451172	-0.4954515	5266.6015625
1604.8500977	4592.6459961	-0.515799	5269.9208984
1605	4608.0463867	-0.5361466	5273.2392578
1605.1500244	4623.434082	-0.5564775	5276.5556641
1605.3	4638.834961	-0.5768251	5279.8745117
1605.4500732	4647.6850586	-0.5965726	5283.1694336
1605.6	4651.4023438	-0.6158514	5286.446289
1605.7501221	4655.1186523	-0.63513	5289.7231445
1605.9	4658.83252	-0.6543934	5292.996582
1606.0500488	4662.5493164	-0.6736723	5296.2739258
1606.2	4666.2666016	-0.6929511	5299.550293
1606.3500977	4669.98291	-0.71223	5302.8271484
1606.5001221	4672.3486328	-0.7295423	5306.1196289
1606.6500244	4672.2392578	-0.7432412	5309.4379883
1606.8	4672.1289063	-0.7569514	5312.758789
1606.9500732	4672.019043	-0.7706615	5316.07959
1607.1	4671.909668	-0.7843717	5319.400391
1607.2501221	4671.7993164	-0.7980818	5322.72168
1607.4	4671.6899414	-0.811781	5326.0405273
1607.5500488	4672.9106445	-0.8238162	5329.36377
1607.7	4681.0175781	-0.8271835	5332.7006836
1607.8500977	4689.1254883	-0.830551	5336.037109
1608	4697.23291	-0.8339183	5339.3740234
1608.1500244	4705.3334961	-0.8372829	5342.7080078
1608.3	4713.4414063	-0.84065	5346.0449219
1608.4500732	4721.54834	-0.8440177	5349.3818359
1608.6	4729.65625	-0.847385	5352.71875
1608.7501221	4725.2060547	-0.835078	5356.0761719
1608.9	4719.7802734	-0.8215582	5359.4326172
1609.0500488	4714.3500977	-0.8080274	5362.7915039
1609.2	4708.9199219	-0.7944967	5366.1499023
1609.3500977	4703.4902344	-0.780966	5369.5092773
1609.5001221	4698.05957	-0.7674353	5372.8681641
1609.6500244	4692.633789	-0.7539155	5376.2241211
1609.8	4677.65625	-0.7265072	5379.6147461
1609.9500732	4657.8286133	-0.692049	5383.0205078
1610.1	4638	-0.6575915	5386.4267578
1610.2501221	4618.1738281	-0.6231337	5389.83252
1610.4	4598.3623047	-0.5887039	5393.23584
1610.5500488	4578.534668	-0.5542461	5396.6411133
1610.7	4558.70752	-0.5197883	5400.0478516
1610.8500977	4544.0771484	-0.475639	5403.4995117
1611	4536.4868164	-0.4184079	5407.0136719
1611.1500244	4528.9018555	-0.3612233	5410.525391
1611.3	4521.3115234	-0.3039919	5414.0385742
1611.4500732	4513.7211914	-0.246761	5417.5532227
1611.6	4506.1303711	-0.189529	5421.0673828
1611.7501221	4498.540039	-0.1322981	5424.581543
1611.9	4499.4130859	-0.068129	5428.1293945
1612.0500488	4516.928711	0.0098362	5431.753418
1612.2	4534.4453125	0.0878014	5435.3764648
1612.3500977	4551.9614258	0.1657667	5439
1612.5001221	4569.4780273	0.2437319	5442.6230469
1612.6500244	4586.97998	0.3216337	5446.2431641
1612.8	4604.4960938	0.3995989	5449.866211
1612.9500732	4620.3432617	0.4797733	5453.440918
1613.1	4633.6293945	0.5633369	5456.9414063
1613.2501221	4646.9155273	0.6469	5460.4414063
1613.4	4660.190918	0.7303959	5463.9389648
1613.5500488	4673.4780273	0.813959	5467.4394531
1613.7	4686.7636719	0.897523	5470.9399414
1613.8500977	4700.050293	0.9810865	5474.44043
1614	4713.8388672	1.063859	5477.9511719
1614.1500244	4730.7207031	1.1416745	5481.5249023
1614.3	4747.616699	1.2195534	5485.1015625
1614.4500732	4764.512207	1.2974322	5488.678711
1614.6	4781.4086914	1.3753111	5492.2553711
1614.7501221	4798.304199	1.45319	5495.8320313
1614.9	4815.1860352	1.5310054	5499.4057617
1615.0500488	4832.0820313	1.6088843	5502.98291
1615.2	4842.8198242	1.6631179	5506.45459
1615.3500977	4853.3706055	1.7166381	5509.9223633
1615.5001221	4863.9223633	1.7701584	5513.3911133
1615.6500244	4874.4648438	1.8236349	5516.8564453
1615.8	4885.0161133	1.8771552	5520.324707
1615.9500732	4895.5673828	1.9306751	5523.7929688
1616.1	4906.119141	1.9841954	5527.2617188
1616.2501221	4911.7866211	2.0200567	5530.7539063
1616.4	4912.7807617	2.039058	5534.2651367
1616.5500488	4913.775391	2.0580747	5537.7797852
1616.7	4914.7695313	2.0770917	5541.2944336
1616.8500977	4915.76416	2.0961084	5544.8085938
1617	4916.758789	2.1151249	5548.3232422
1617.1500244	4917.7524414	2.1341267	5551.834961
1617.3	4919.9614258	2.14932	5555.347168
1617.4500732	4935.7373047	2.1218164	5558.8398438
1617.6	4951.51416	2.0943127	5562.3330078
1617.7501221	4967.2905273	2.0668089	5565.8256836
1617.9	4983.054199	2.0393274	5569.315918
1618.0500488	4998.8305664	2.0118237	5572.8081055
1618.2	5014.6069336	1.98432	5576.3007813
1618.3500977	5030.383301	1.9568161	5579.793457
1618.5001221	5061.4111328	1.9053146	5583.3256836
1618.6500244	5105.2958984	1.833585	5586.8876953
1618.8	5149.2163086	1.7617971	5590.453125
1618.9500732	5193.1367188	1.69	5594.0185547
1619.1	5237.0571289	1.618221	5597.5830078
1619.2501221	5280.977539	1.546433	5601.1484375
1619.4	5324.862793	1.4747034	5604.7114258
1619.5500488	5367.9042969	1.400512	5608.253418
1619.7	5402.09375	1.302349	5611.5673828
1619.8500977	5436.2832031	1.2041864	5614.8823242
1620	5470.4726563	1.1060237	5618.1967773
1620.1500244	5504.6342773	1.007941	5621.508301
1620.3	5538.8242188	0.9097781	5624.8227539
1620.4500732	5573.0131836	0.8116153	5628.1367188
1620.6	5607.2026367	0.7134525	5631.45166
1620.7501221	5641.3085938	0.615199	5634.7646484
1620.9	5665.287109	0.5059621	5637.9731445
1621.0500488	5689.2851563	0.3966363	5641.18457
1621.2	5713.2827148	0.287311	5644.3955078
1621.3500977	5737.2807617	0.1779848	5647.6069336
1621.5001221	5761.2788086	0.068659	5650.8178711
1621.6500244	5785.2568359	-0.0405778	5654.0263672
1621.8	5809.2548828	-0.1499036	5657.237793
1621.9500732	5833.2524414	-0.259229	5660.44873
1622.1	5833.1123047	-0.3631375	5663.6523438
1622.2501221	5816.63916	-0.463392	5666.8515625
1622.4	5800.179199	-0.563565	5670.0478516
1622.5500488	5783.7055664	-0.663819	5673.246582
1622.7	5767.2319336	-0.764074	5676.4453125
1622.8500977	5750.758789	-0.8643285	5679.6445313
1623	5734.2856445	-0.9645831	5682.8432617
1623.1500244	5717.8251953	-1.064756	5686.039551
1623.3	5697.0605469	-1.1631767	5689.2363281
1623.4500732	5629.8710938	-1.24176	5692.4057617
1623.6	5562.681641	-1.3203427	5695.574707
1623.7501221	5495.491699	-1.3989258	5698.7436523
1623.9	5428.3569336	-1.4774449	5701.9106445
1624.0500488	5361.1669922	-1.5560278	5705.0805664
1624.2	5293.977539	-1.634611	5708.2495117
1624.3500977	5226.7880859	-1.7131941	5711.4189453
1624.5001221	5159.5986328	-1.7917771	5714.5883789
1624.6500244	5105.491699	-1.8605582	5718.0297852
1624.8	5068.8583984	-1.9163017	5721.8427734
1624.9500732	5032.224609	-1.9720451	5725.6557617
1625.1	4995.590332	-2.0277884	5729.46875
1625.2501221	4958.956543	-2.0835321	5733.2817383
1625.4	4922.3535156	-2.13923	5737.0913086
1625.5500488	4885.7192383	-2.1949735	5740.9047852
1625.7	4855.837891	-2.242842	5744.6928711
1625.8500977	4857.62207	-2.2539854	5748.366699
1626	4859.40625	-2.2651286	5752.0410156
1626.1500244	4861.1889648	-2.2762628	5755.7114258
1626.3	4862.9726563	-2.2874062	5759.3852539
1626.4500732	4864.7568359	-2.298549	5763.059082
1626.6	4866.5415039	-2.3096929	5766.7333984
1626.7501221	4868.3256836	-2.3208361	5770.4067383
1626.9	4865.9501953	-2.311291	5774.152832
1627.0500488	4860.744141	-2.2876668	5777.953125
1627.2	4855.5375977	-2.2640426	5781.75293
1627.3500977	4850.331543	-2.2404187	5785.5527344
1627.5001221	4845.125	-2.2167947	5789.352539
1627.6500244	4839.9238281	-2.19319	5793.1499023
1627.8	4834.7167969	-2.1695662	5796.949707
1627.9500732	4831.6772461	-2.140381	5800.758789
1628.1	4836.556641	-2.0908673	5804.602051
1628.2501221	4841.4360352	-2.0413539	5808.4443359
1628.4	4846.3115234	-1.991881	5812.28418
1628.5500488	4851.1914063	-1.9423671	5816.1264648
1628.7	4856.070801	-1.892854	5819.9692383
1628.8500977	4860.949707	-1.84334	5823.8125
1629	4865.8291016	-1.7938269	5827.6552734
1629.1500244	4859.859375	-1.7360343	5831.4975586
1629.3	4852.2231445	-1.67692	5835.3422852
1629.4500732	4844.5874023	-1.6178066	5839.1879883
1629.6	4836.9511719	-1.5586925	5843.0332031
1629.7501221	4829.3149414	-1.4995786	5846.878418
1629.9	4821.6850586	-1.4405127	5850.7207031
1630.0500488	4814.0488281	-1.3813987	5854.5668945
1630.2	4798.6381836	-1.3256626	5858.41748
1630.3500977	4774.6967773	-1.2736331	5862.2744141
1630.5001221	4750.7548828	-1.2216034	5866.1313477
1630.6500244	4726.8330078	-1.1696161	5869.9853516
1630.8	4702.8911133	-1.1175864	5873.8427734
1630.9500732	4678.949707	-1.0655569	5877.699707
1631.1	4655.008301	-1.0135273	5881.556641
1631.2501221	4633.6098633	-0.9624953	5885.425293
1631.4	4649.2182617	-0.9258234	5889.4570313
1631.5500488	4664.840332	-0.8891217	5893.4921875
1631.7	4680.4619141	-0.85242	5897.5273438
1631.8500977	4696.0834961	-0.8157181	5901.5620117
1632	4711.7050781	-0.7790164	5905.59668
1632.1500244	4727.3139648	-0.7423445	5909.628418
1632.3	4742.9360352	-0.7056428	5913.6635742
1632.4500732	4747.940918	-0.6918032	5917.6083984
1632.6	4752.2167969	-0.6795341	5921.5458984
1632.7501221	4756.4926758	-0.6672651	5925.4848633
1632.9	4760.7651367	-0.6550061	5929.42041
1633.0500488	4765.0410156	-0.642737	5933.3583984
1633.2	4769.3164063	-0.630468	5937.296875
1633.3500977	4773.5922852	-0.618199	5941.2353516
1633.5001221	4771.929199	-0.6179348	5945.1953125
1633.6500244	4766.1835938	-0.6259257	5949.1669922
1633.8	4760.4326172	-0.6339232	5953.1416016
1633.9500732	4754.6826172	-0.641921	5957.116699
1634.1	4748.931641	-0.649918	5961.0917969
1634.2501221	4743.1811523	-0.6579155	5965.0664063
1634.4	4737.4355469	-0.6659064	5969.0385742
1634.5500488	4735.7768555	-0.6769875	5973.0297852
1634.7	4744.8164063	-0.6961312	5977.0625
1634.8500977	4753.8554688	-0.7152749	5981.0957031
1635	4762.89502	-0.7344186	5985.128418
1635.1500244	4771.9267578	-0.7535468	5989.1582031
1635.3	4780.9667969	-0.772691	5993.190918
1635.4500732	4790.005859	-0.7918342	5997.2236328
1635.6	4798.9223633	-0.8110119	6001.2548828
